Dist Code,Year,State Code,State,District,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN PER HA OF GCA (Kg per ha),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF GCA (Kg per ha),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),POTASH PER HA OF NCA (Kg per ha),POTASH PER HA OF GCA (Kg per ha),TOTAL CONSUMPTION (tons),TOTAL PER HA OF NCA (Kg per ha),TOTAL PER HA OF GCA (Kg per ha)
197,2004,12,Uttar Pradesh,Mainpuri,48409,68.53,168.98,97.26,19917,28.19,69.52,40.02,2317,3.28,8.09,4.66,70644,246.59,141.94
197,2005,12,Uttar Pradesh,Mainpuri,49360,66.66,162.37,93.97,22071,29.81,72.6,42.02,2612,3.53,8.59,4.97,74043,243.57,140.96
197,2006,12,Uttar Pradesh,Mainpuri,55611,70.05,182.73,100.2,21752,27.4,71.48,39.19,2023,2.55,6.65,3.65,79387,260.86,143.05
197,2007,12,Uttar Pradesh,Mainpuri,63448,71.04,210.15,116.42,22466,25.16,74.41,41.22,3393,3.8,11.24,6.23,89307,295.8,163.87
197,2008,12,Uttar Pradesh,Mainpuri,66159,69.57,219.29,121.98,24313,25.57,80.59,44.83,4622,4.86,15.32,8.52,95094,315.2,175.32
197,2009,12,Uttar Pradesh,Mainpuri,66671,65.96,222.66,135.65,28113,27.81,93.89,57.2,6291,6.22,21.01,12.8,101075,337.55,205.65
197,2010,12,Uttar Pradesh,Mainpuri,75177,69.69,238.51,138.77,27272,25.28,86.53,50.34,5422,5.03,17.2,10.01,107871,342.24,199.13
197,2011,12,Uttar Pradesh,Mainpuri,66302,68.78,211.62,124.51,27301,28.32,87.14,51.27,2793,2.9,8.92,5.25,96396,307.67,181.02
197,2012,12,Uttar Pradesh,Mainpuri,59634,67.68,194.6,111.38,26560,30.14,86.67,49.61,1919,2.18,6.26,3.58,88113,287.53,164.58
197,2013,12,Uttar Pradesh,Mainpuri,54765,77.11,178.33,99.43,14310,20.15,46.59,25.98,1952,2.75,6.36,3.54,71026,231.28,128.95
197,2014,12,Uttar Pradesh,Mainpuri,58565,74.09,180.68,101.41,16990,21.49,52.42,29.42,3497,4.42,10.79,6.06,79050,243.88,136.88
197,2015,12,Uttar Pradesh,Mainpuri,53548,69.21,170.69,99.38,20084,25.96,64.02,37.27,3737,4.83,11.91,6.94,77368,246.62,143.59
197,2016,12,Uttar Pradesh,Mainpuri,53421,67.73,170.09,99.82,21097,26.75,67.17,39.42,4361,5.53,13.88,8.15,78878,251.14,147.38
197,2017,12,Uttar Pradesh,Mainpuri,83825,69.11,-1,-1,33051,27.25,-1,-1,4412,3.64,-1,-1,121288,-1,-1
198,2000,12,Uttar Pradesh,Etah,37205,72.71,115.36,72.9,13051,25.5,40.47,25.57,916,1.79,2.84,1.79,51172,158.67,100.26
198,2001,12,Uttar Pradesh,Etah,41004,72.3,127.25,76.36,14869,26.22,46.15,27.69,844,1.49,2.62,1.57,56717,176.02,105.62
198,2002,12,Uttar Pradesh,Etah,36167,69.43,114.07,71.75,14371,27.59,45.33,28.51,1552,2.98,4.89,3.08,52090,164.29,103.33
198,2003,12,Uttar Pradesh,Etah,39396,70.62,120.8,75.67,14679,26.31,45.01,28.2,1708,3.06,5.24,3.28,55783,171.05,107.15
198,2004,12,Uttar Pradesh,Etah,39587,70.53,120.8,74.07,14601,26.02,44.55,27.32,1936,3.45,5.91,3.62,56124,171.26,105.02
198,2005,12,Uttar Pradesh,Etah,40355,68.59,122.77,74.4,16242,27.61,49.41,29.94,2235,3.8,6.8,4.12,58832,178.98,108.46
198,2006,12,Uttar Pradesh,Etah,45377,71.65,137.29,83.67,16167,25.53,48.91,29.81,1791,2.83,5.42,3.3,63335,191.62,116.79
198,2007,12,Uttar Pradesh,Etah,62496,77.24,189.79,113.94,16823,20.79,51.09,30.67,1594,1.97,4.84,2.91,80913,245.72,147.51
198,2008,12,Uttar Pradesh,Etah,64120,76.48,195.32,118.41,17543,20.92,53.44,32.4,2177,2.6,6.63,4.02,83840,255.39,154.82
198,2009,12,Uttar Pradesh,Etah,64619,73.44,194.94,122.04,20452,23.24,61.7,38.62,2914,3.31,8.79,5.5,87985,265.43,166.16
198,2010,12,Uttar Pradesh,Etah,69234,69.57,210.19,126.18,24368,24.49,73.98,44.41,5915,5.94,17.96,10.78,99517,302.13,181.37
198,2011,12,Uttar Pradesh,Etah,68560,71.18,210.02,125.17,25239,26.2,77.32,46.08,2520,2.62,7.72,4.6,96319,295.06,175.85
198,2012,12,Uttar Pradesh,Etah,60036,69.66,183.78,107.26,23984,27.83,73.42,42.85,2162,2.51,6.62,3.86,86182,263.81,153.97
198,2013,12,Uttar Pradesh,Etah,78744,78.62,239.34,139.39,18781,18.75,57.08,33.25,2639,2.63,8.02,4.67,100164,304.44,177.31
198,2014,12,Uttar Pradesh,Etah,82737,74.66,251.23,143.34,23413,21.13,71.09,40.56,4661,4.21,14.15,8.08,110811,336.47,191.98
198,2015,12,Uttar Pradesh,Etah,80476,69.51,234.96,133.32,30060,25.96,87.76,49.8,5248,4.53,15.32,8.69,115783,338.04,191.81
198,2016,12,Uttar Pradesh,Etah,75397,68.29,220.71,124.98,28611,25.92,83.75,47.43,6392,5.79,18.71,10.6,110400,323.18,183
198,2017,12,Uttar Pradesh,Etah,71089,67.86,-1,-1,28153,26.87,-1,-1,5522,5.27,-1,-1,104764,-1,-1
199,2000,12,Uttar Pradesh,Bareilly,54961,72.74,166.53,104.29,17018,22.52,51.56,32.29,3583,4.74,10.86,6.8,75562,228.95,143.38
199,2001,12,Uttar Pradesh,Bareilly,66537,72.74,201.99,125.96,19212,21,58.32,36.37,5720,6.25,17.36,10.83,91469,277.68,173.16
199,2002,12,Uttar Pradesh,Bareilly,56588,66.6,172.47,113.27,19867,23.38,60.55,39.77,8509,10.01,25.93,17.03,84964,258.95,170.07
199,2003,12,Uttar Pradesh,Bareilly,61708,69.91,188.05,113.74,18867,21.38,57.5,34.78,7688,8.71,23.43,14.17,88263,268.98,162.68
199,2004,12,Uttar Pradesh,Bareilly,62153,69.11,189.35,110.69,18957,21.08,57.75,33.76,8825,9.81,26.89,15.72,89935,273.99,160.16
199,2005,12,Uttar Pradesh,Bareilly,63610,66.69,193,116.78,21653,22.7,65.7,39.75,10124,10.61,30.72,18.59,95387,289.42,175.12
199,2006,12,Uttar Pradesh,Bareilly,70714,71.07,214.75,132.98,21036,21.14,63.88,39.56,7745,7.78,23.52,14.57,99495,302.15,187.11
199,2007,12,Uttar Pradesh,Bareilly,70493,75.8,215.46,132.19,19016,20.45,58.12,35.66,3489,3.75,10.66,6.54,92998,284.24,174.39
199,2008,12,Uttar Pradesh,Bareilly,73949,75.06,226.17,134.11,19701,20,60.26,35.73,4864,4.94,14.88,8.82,98514,301.3,178.66
199,2009,12,Uttar Pradesh,Bareilly,74326,72.11,227.16,140.97,23003,22.32,70.3,43.63,5739,5.57,17.54,10.89,103068,315,195.49
199,2010,12,Uttar Pradesh,Bareilly,72053,74.31,220.85,132.7,18838,19.43,57.74,34.7,6069,6.26,18.6,11.18,96960,297.2,178.58
199,2011,12,Uttar Pradesh,Bareilly,78178,79.95,237.48,145.05,17674,18.07,53.69,32.79,1933,1.98,5.87,3.59,97785,297.04,181.42
199,2012,12,Uttar Pradesh,Bareilly,89412,77.27,272.06,166.87,23669,20.45,72.02,44.17,2634,2.28,8.01,4.92,115715,352.09,215.95
199,2013,12,Uttar Pradesh,Bareilly,64668,77.39,195.7,121.21,16614,19.88,50.28,31.14,2277,2.73,6.89,4.27,83559,252.87,156.62
199,2014,12,Uttar Pradesh,Bareilly,68923,74.19,208.62,126.68,19902,21.42,60.24,36.58,4071,4.38,12.32,7.48,92896,281.19,170.75
199,2015,12,Uttar Pradesh,Bareilly,63781,69.27,195.36,119.04,23902,25.96,73.21,44.61,4393,4.77,13.46,8.2,92076,282.03,171.85
199,2016,12,Uttar Pradesh,Bareilly,62858,67.83,192.5,116.5,24640,26.59,75.46,45.67,5168,5.58,15.83,9.58,92667,283.8,171.74
199,2017,12,Uttar Pradesh,Bareilly,61248,73.54,-1,-1,18465,22.17,-1,-1,3575,4.29,-1,-1,83288,-1,-1
200,2000,12,Uttar Pradesh,Budaun,61797,78.23,149.28,92.07,15252,19.31,36.84,22.72,1943,2.46,4.69,2.89,78992,190.81,117.69
200,2001,12,Uttar Pradesh,Budaun,63051,78.47,151.88,92.74,16128,20.07,38.85,23.72,1173,1.46,2.83,1.73,80352,193.56,118.18
200,2002,12,Uttar Pradesh,Budaun,47300,75.01,114.17,72.09,13707,21.74,33.09,20.89,2048,3.25,4.94,3.12,63055,152.2,96.1
200,2003,12,Uttar Pradesh,Budaun,59669,76.37,143.07,86.04,16279,20.84,39.03,23.47,2184,2.8,5.24,3.15,78132,187.34,112.67
200,2004,12,Uttar Pradesh,Budaun,60031,76.47,144.65,85.19,16066,20.47,38.71,22.8,2404,3.06,5.79,3.41,78501,189.16,111.4
200,2005,12,Uttar Pradesh,Budaun,61241,74.69,147.73,88.12,17900,21.83,43.18,25.76,2853,3.48,6.88,4.11,81994,197.8,117.99
200,2006,12,Uttar Pradesh,Budaun,68656,77.46,165.82,98.09,17838,20.12,43.08,25.49,2145,2.42,5.18,3.06,88639,214.08,126.64
200,2007,12,Uttar Pradesh,Budaun,62490,84.96,149.83,87.01,9327,12.68,22.36,12.99,1733,2.36,4.16,2.41,73550,176.35,102.41
200,2008,12,Uttar Pradesh,Budaun,65570,83.59,157.54,93.26,10486,13.37,25.19,14.91,2385,3.04,5.73,3.39,78441,188.47,111.57
200,2009,12,Uttar Pradesh,Budaun,65898,81.39,157.49,92.1,12026,14.85,28.74,16.81,3044,3.76,7.27,4.25,80968,193.5,113.17
200,2010,12,Uttar Pradesh,Budaun,66322,80.61,157.02,94.66,13292,16.15,31.47,18.97,2664,3.24,6.31,3.8,82278,194.8,117.43
200,2011,12,Uttar Pradesh,Budaun,67862,69.85,159.16,91.22,20629,21.23,48.38,27.73,8658,8.91,20.31,11.64,97149,227.84,130.59
200,2012,12,Uttar Pradesh,Budaun,88896,75.2,208.63,117.67,26465,22.39,62.11,35.03,2858,2.42,6.71,3.78,118219,277.45,156.48
200,2013,12,Uttar Pradesh,Budaun,85654,77.48,200.6,112.28,21896,19.81,51.28,28.7,3006,2.72,7.04,3.94,110556,258.92,144.92
200,2014,12,Uttar Pradesh,Budaun,91198,74.23,212.72,119.92,26297,21.4,61.34,34.58,5370,4.37,12.53,7.06,122866,286.58,161.56
200,2015,12,Uttar Pradesh,Budaun,84693,69.29,201.53,109.7,31731,25.96,75.5,41.1,5811,4.75,13.83,7.53,122235,290.86,158.33
200,2016,12,Uttar Pradesh,Budaun,83169,67.86,197.87,107.53,32530,26.54,77.39,42.06,6853,5.59,16.3,8.86,122552,291.56,158.45
200,2017,12,Uttar Pradesh,Budaun,70074,70.67,-1,-1,24426,24.64,-1,-1,4650,4.69,-1,-1,99150,-1,-1
201,2000,12,Uttar Pradesh,Moradabad,118943,87.17,242.53,147.46,13679,10.02,27.89,16.96,3829,2.81,7.81,4.75,136451,278.23,169.16
201,2001,12,Uttar Pradesh,Moradabad,126072,82.26,258.03,155.74,19722,12.87,40.37,24.36,7460,4.87,15.27,9.22,153254,313.67,189.31
201,2002,12,Uttar Pradesh,Moradabad,122014,77.83,250.68,157.23,21762,13.88,44.71,28.04,12985,8.28,26.68,16.73,156761,322.07,202.01
201,2003,12,Uttar Pradesh,Moradabad,117712,78.5,241.2,145.39,21669,14.45,44.4,26.76,10568,7.05,21.65,13.05,149949,307.26,185.21
201,2004,12,Uttar Pradesh,Moradabad,118556,78.32,243.38,143.54,20909,13.81,42.92,25.31,11902,7.86,24.43,14.41,151367,310.74,183.26
201,2005,12,Uttar Pradesh,Moradabad,121555,75.94,249.46,146.81,24613,15.38,50.51,29.73,13891,8.68,28.51,16.78,160059,328.47,193.32
201,2006,12,Uttar Pradesh,Moradabad,134298,79.19,275.08,164.34,24459,14.42,50.1,29.93,10843,6.39,22.21,13.27,169600,347.39,207.54
201,2007,12,Uttar Pradesh,Moradabad,129973,82.25,266.54,158.22,21082,13.34,43.23,25.66,6972,4.41,14.3,8.49,158027,324.07,192.37
201,2008,12,Uttar Pradesh,Moradabad,136352,81.16,279.95,165.04,22295,13.27,45.78,26.98,9348,5.56,19.19,11.31,167995,344.92,203.33
201,2009,12,Uttar Pradesh,Moradabad,137044,77.52,281.56,167.47,25911,14.66,53.23,31.66,13832,7.82,28.42,16.9,176787,363.21,216.03
201,2010,12,Uttar Pradesh,Moradabad,141002,77.77,289.85,173.22,29841,16.46,61.34,36.66,10458,5.77,21.5,12.85,181301,372.69,222.73
201,2011,12,Uttar Pradesh,Moradabad,124860,80.04,258.6,155.89,27420,17.58,56.79,34.23,3716,2.38,7.7,4.64,155996,323.09,194.76
201,2012,12,Uttar Pradesh,Moradabad,123626,76.83,256.14,152.87,33135,20.59,68.65,40.97,4146,2.58,8.59,5.13,160907,333.38,198.97
201,2013,12,Uttar Pradesh,Moradabad,92886,77.21,192.28,114.46,24117,20.05,49.92,29.72,3296,2.74,6.82,4.06,120299,249.02,148.24
201,2014,12,Uttar Pradesh,Moradabad,99204,74.13,205.01,121.82,28729,21.47,59.37,35.28,5900,4.41,12.19,7.24,133832,276.57,164.34
201,2015,12,Uttar Pradesh,Moradabad,91119,69.23,194.9,110.89,34164,25.96,73.07,41.58,6328,4.81,13.54,7.7,131611,281.51,160.16
201,2016,12,Uttar Pradesh,Moradabad,90485,67.77,193.49,109.91,35634,26.69,76.2,43.28,7405,5.55,15.84,9,133526,285.53,162.19
201,2017,12,Uttar Pradesh,Moradabad,77372,74.39,-1,-1,21815,20.97,-1,-1,4821,4.63,-1,-1,104008,-1,-1
202,2000,12,Uttar Pradesh,Shahjahanpur,62384,76.48,171.46,105.48,15771,19.34,43.35,26.67,3411,4.18,9.38,5.77,81566,224.19,137.92
202,2001,12,Uttar Pradesh,Shahjahanpur,80235,72.08,220.53,132.73,25348,22.77,69.67,41.93,5727,5.15,15.74,9.47,111310,305.95,184.13
202,2002,12,Uttar Pradesh,Shahjahanpur,72584,69.75,212.12,139.19,24343,23.39,71.14,46.68,7136,6.86,20.85,13.68,104063,304.11,199.55
202,2003,12,Uttar Pradesh,Shahjahanpur,75206,69.32,217.11,131.82,26313,24.25,75.96,46.12,6974,6.43,20.13,12.22,108493,313.2,190.16
202,2004,12,Uttar Pradesh,Shahjahanpur,75705,68.78,218.16,131.63,25408,23.09,73.22,44.18,8948,8.13,25.79,15.56,110061,317.17,191.36
202,2005,12,Uttar Pradesh,Shahjahanpur,77193,67.37,222.37,139.19,28065,24.49,80.85,50.6,9328,8.14,26.87,16.82,114586,330.09,206.61
202,2006,12,Uttar Pradesh,Shahjahanpur,86350,70.58,248.35,142.75,28691,23.45,82.52,47.43,7309,5.97,21.02,12.08,122350,351.88,202.26
202,2007,12,Uttar Pradesh,Shahjahanpur,87348,69.15,249.59,142.6,28677,22.7,81.94,46.82,10283,8.14,29.38,16.79,126308,360.92,206.2
202,2008,12,Uttar Pradesh,Shahjahanpur,91826,64.68,262.07,149.94,35093,24.72,100.15,57.3,15041,10.6,42.93,24.56,141960,405.15,231.81
202,2009,12,Uttar Pradesh,Shahjahanpur,92208,63.95,263.28,153.34,39557,27.43,112.95,65.78,12422,8.62,35.47,20.66,144188,411.7,239.78
202,2010,12,Uttar Pradesh,Shahjahanpur,83985,76.14,239.83,140.09,20135,18.25,57.5,33.59,6180,5.6,17.65,10.31,110300,314.98,183.98
202,2011,12,Uttar Pradesh,Shahjahanpur,101144,81.87,288.72,162.64,19002,15.38,54.24,30.55,3402,2.75,9.71,5.47,123548,352.67,198.66
202,2012,12,Uttar Pradesh,Shahjahanpur,90047,76,256.39,150.06,25420,21.45,72.38,42.36,3015,2.54,8.58,5.02,118482,337.35,197.45
202,2013,12,Uttar Pradesh,Shahjahanpur,72239,77.5,205.62,119.45,18438,19.78,52.48,30.49,2532,2.72,7.21,4.19,93209,265.31,154.13
202,2014,12,Uttar Pradesh,Shahjahanpur,76892,74.24,218.62,134.71,22163,21.4,63.01,38.83,4523,4.37,12.86,7.92,103578,294.5,181.46
202,2015,12,Uttar Pradesh,Shahjahanpur,71482,69.29,196.11,123.87,26779,25.96,73.47,46.4,4899,4.75,13.44,8.49,103160,283.01,178.76
202,2016,12,Uttar Pradesh,Shahjahanpur,70121,67.87,192.32,115.54,27408,26.53,75.17,45.16,5781,5.6,15.86,9.53,103311,283.34,170.22
202,2017,12,Uttar Pradesh,Shahjahanpur,109135,72.17,-1,-1,34321,22.7,-1,-1,7757,5.13,-1,-1,151213,-1,-1
203,2000,12,Uttar Pradesh,Pilibhit,49003,78.07,219.83,133.1,9130,14.54,40.96,24.8,4639,7.39,20.81,12.6,62772,281.6,170.49
203,2001,12,Uttar Pradesh,Pilibhit,53713,72.31,240.6,148.3,13697,18.44,61.35,37.82,6870,9.25,30.77,18.97,74280,332.72,205.08
203,2002,12,Uttar Pradesh,Pilibhit,53965,70.47,229.24,140.47,12991,16.96,55.18,33.81,9622,12.56,40.87,25.05,76578,325.3,199.33
203,2003,12,Uttar Pradesh,Pilibhit,49810,68.18,207.46,124.86,14774,20.22,61.54,37.03,8470,11.59,35.28,21.23,73054,304.28,183.12
203,2004,12,Uttar Pradesh,Pilibhit,50167,66.96,213.39,119.63,14057,18.76,59.79,33.52,10697,14.28,45.5,25.51,74921,318.69,178.66
203,2005,12,Uttar Pradesh,Pilibhit,51567,65.12,219.4,126.13,16267,20.54,69.21,39.79,11355,14.34,48.31,27.77,79189,336.92,193.7
203,2006,12,Uttar Pradesh,Pilibhit,57169,69.32,242.92,144.61,16409,19.9,69.72,41.51,8892,10.78,37.78,22.49,82470,350.43,208.61
203,2007,12,Uttar Pradesh,Pilibhit,59831,70.92,250.33,149.39,18096,21.45,75.71,45.18,6435,7.63,26.92,16.07,84362,352.96,210.65
203,2008,12,Uttar Pradesh,Pilibhit,62904,67.33,265.95,153.85,21291,22.79,90.01,52.07,9228,9.88,39.01,22.57,93423,394.97,228.5
203,2009,12,Uttar Pradesh,Pilibhit,63163,65.59,269.85,158.71,24189,25.12,103.34,60.78,8949,9.29,38.23,22.49,96301,411.42,241.97
203,2010,12,Uttar Pradesh,Pilibhit,52339,69.36,224.26,132.74,14966,19.83,64.12,37.96,8152,10.8,34.93,20.67,75457,323.31,191.37
203,2011,12,Uttar Pradesh,Pilibhit,68244,78.02,291.47,173.27,15893,18.17,67.88,40.35,3328,3.8,14.21,8.45,87465,373.56,222.08
203,2012,12,Uttar Pradesh,Pilibhit,64222,73.57,274.93,164.9,19069,21.84,81.63,48.96,4006,4.59,17.15,10.29,87297,373.72,224.15
203,2013,12,Uttar Pradesh,Pilibhit,48914,77.49,210.08,124.81,12496,19.8,53.67,31.88,1716,2.72,7.37,4.38,63126,271.11,161.07
203,2014,12,Uttar Pradesh,Pilibhit,52073,74.23,219.51,130.4,15013,21.4,63.29,37.59,3065,4.37,12.92,7.68,70150,295.72,175.66
203,2015,12,Uttar Pradesh,Pilibhit,48380,69.29,206.78,117.52,18125,25.96,77.47,44.03,3318,4.75,14.18,8.06,69823,298.44,169.6
203,2016,12,Uttar Pradesh,Pilibhit,47488,67.87,203.63,115.4,18568,26.54,79.62,45.12,3914,5.59,16.78,9.51,69970,300.03,170.03
203,2017,12,Uttar Pradesh,Pilibhit,43952,72.53,-1,-1,12733,21.01,-1,-1,3917,6.46,-1,-1,60602,-1,-1
204,2000,12,Uttar Pradesh,Rampur,34071,76.74,177.53,96.65,7189,16.19,37.46,20.39,3139,7.07,16.36,8.9,44399,231.34,125.94
204,2001,12,Uttar Pradesh,Rampur,40253,76.16,207.78,111.57,8814,16.68,45.5,24.43,3787,7.17,19.55,10.5,52854,272.82,146.49
204,2002,12,Uttar Pradesh,Rampur,37187,72.73,192.53,108.16,8442,16.51,43.71,24.55,5500,10.76,28.48,16,51129,264.71,148.71
204,2003,12,Uttar Pradesh,Rampur,36713,72.83,190.46,101.9,8881,17.62,46.07,24.65,4813,9.55,24.97,13.36,50407,261.5,139.91
204,2004,12,Uttar Pradesh,Rampur,37010,72.31,190.01,100.55,8577,16.76,44.03,23.3,5597,10.94,28.73,15.21,51184,262.78,139.06
204,2005,12,Uttar Pradesh,Rampur,38169,69.37,196.28,104.65,10460,19.01,53.79,28.68,6390,11.61,32.86,17.52,55019,282.93,150.85
204,2006,12,Uttar Pradesh,Rampur,42046,72.63,217.06,114.7,10647,18.39,54.96,29.04,5194,8.97,26.81,14.17,57887,298.83,157.91
204,2007,12,Uttar Pradesh,Rampur,36788,80.57,190.37,99.03,5978,13.09,30.94,16.09,2893,6.34,14.97,7.79,45659,236.28,122.91
204,2008,12,Uttar Pradesh,Rampur,38645,79.18,201.92,104.66,6242,12.79,32.61,16.9,3919,8.03,20.48,10.61,48806,255.01,132.18
204,2009,12,Uttar Pradesh,Rampur,38819,75.26,200.88,106.85,7275,14.1,37.65,20.02,5485,10.63,28.38,15.1,51578,266.91,141.96
204,2010,12,Uttar Pradesh,Rampur,29279,72.68,152.68,78.42,7959,19.76,41.5,21.32,3049,7.57,15.9,8.17,40287,210.08,107.91
204,2011,12,Uttar Pradesh,Rampur,32331,79.66,168.78,87.38,6498,16.01,33.92,17.56,1759,4.33,9.18,4.75,40588,211.88,109.69
204,2012,12,Uttar Pradesh,Rampur,45815,75.69,238.5,125.03,12791,21.13,66.59,34.91,1920,3.17,9.99,5.24,60526,315.08,165.18
204,2013,12,Uttar Pradesh,Rampur,41023,77.34,214.45,113.89,10571,19.93,55.26,29.35,1447,2.73,7.56,4.02,53041,277.28,147.26
204,2014,12,Uttar Pradesh,Rampur,43748,74.17,229.26,129.09,12643,21.44,66.26,37.31,2589,4.39,13.57,7.64,58980,309.09,174.04
204,2015,12,Uttar Pradesh,Rampur,40398,69.26,215.55,114.57,15141,25.96,80.79,42.94,2789,4.78,14.88,7.91,58328,311.22,165.42
204,2016,12,Uttar Pradesh,Rampur,39900,67.81,212.9,112.63,15661,26.62,83.56,44.21,3276,5.57,17.48,9.25,58837,313.94,166.08
204,2017,12,Uttar Pradesh,Rampur,26893,80.78,-1,-1,5349,16.07,-1,-1,1051,3.16,-1,-1,33293,-1,-1
205,2000,12,Uttar Pradesh,Bijnor,57687,85.99,170.62,126.52,8784,13.09,25.98,19.27,616,0.92,1.82,1.35,67087,198.42,147.14
205,2001,12,Uttar Pradesh,Bijnor,57504,86.37,168.19,128.56,8471,12.72,24.78,18.94,603,0.91,1.76,1.35,66578,194.74,148.85
205,2002,12,Uttar Pradesh,Bijnor,59193,86.23,171.54,135.42,8489,12.37,24.6,19.42,964,1.4,2.79,2.21,68646,198.93,157.04
205,2003,12,Uttar Pradesh,Bijnor,52943,84.77,156.01,118.01,8516,13.64,25.1,18.98,996,1.59,2.94,2.22,62455,184.04,139.21
205,2004,12,Uttar Pradesh,Bijnor,53355,84.97,158.49,119.35,8340,13.28,24.77,18.66,1096,1.75,3.26,2.45,62791,186.52,140.45
205,2005,12,Uttar Pradesh,Bijnor,54347,83.69,162.41,122.71,9293,14.31,27.77,20.98,1301,2,3.89,2.94,64941,194.07,146.63
205,2006,12,Uttar Pradesh,Bijnor,60345,85.26,179.69,141,9378,13.25,27.92,21.91,1057,1.49,3.15,2.47,70780,210.76,165.38
205,2007,12,Uttar Pradesh,Bijnor,66258,82.29,199.2,152.14,12342,15.33,37.11,28.34,1921,2.39,5.78,4.41,80521,242.08,184.88
205,2008,12,Uttar Pradesh,Bijnor,69873,81.04,208.61,161.48,13691,15.88,40.88,31.64,2653,3.08,7.92,6.13,86217,257.41,199.25
205,2009,12,Uttar Pradesh,Bijnor,70069,78.61,208.57,157.87,15747,17.67,46.87,35.48,3319,3.72,9.88,7.48,89135,265.32,200.82
205,2010,12,Uttar Pradesh,Bijnor,41975,73.43,124.78,97.09,13389,23.42,39.8,30.97,1801,3.15,5.35,4.17,57165,169.94,132.23
205,2011,12,Uttar Pradesh,Bijnor,65637,82.14,194.66,157.19,12742,15.95,37.79,30.51,1531,1.92,4.54,3.67,79910,236.99,191.37
205,2012,12,Uttar Pradesh,Bijnor,92144,78.05,280.88,201.05,23872,20.22,72.77,52.09,2037,1.73,6.21,4.44,118053,359.85,257.58
205,2013,12,Uttar Pradesh,Bijnor,67847,77.17,208.34,158.65,17660,20.09,54.23,41.3,2410,2.74,7.4,5.64,87917,269.97,205.59
205,2014,12,Uttar Pradesh,Bijnor,72497,74.11,221.74,181.23,21009,21.48,64.26,52.52,4318,4.41,13.21,10.79,97825,299.21,244.54
205,2015,12,Uttar Pradesh,Bijnor,66471,69.23,200.02,161.81,24925,25.96,75,60.68,4625,4.82,13.92,11.26,96021,288.93,233.75
205,2016,12,Uttar Pradesh,Bijnor,66128,67.75,198.03,158.32,26070,26.71,78.07,62.42,5407,5.54,16.19,12.95,97605,292.29,233.68
205,2017,12,Uttar Pradesh,Bijnor,42398,70.42,-1,-1,14381,23.89,-1,-1,3426,5.69,-1,-1,60205,-1,-1
206,2000,12,Uttar Pradesh,Farrukhabad,55273,69.11,178.15,119.49,19672,24.6,63.4,42.53,5035,6.3,16.23,10.89,79980,257.78,172.91
206,2001,12,Uttar Pradesh,Farrukhabad,60694,67.02,202.42,130.51,26026,28.74,86.8,55.96,3839,4.24,12.8,8.26,90559,302.02,194.73
206,2002,12,Uttar Pradesh,Farrukhabad,53803,65.19,184.78,127.2,23750,28.78,81.56,56.15,4982,6.04,17.11,11.78,82535,283.45,195.13
206,2003,12,Uttar Pradesh,Farrukhabad,57795,63.78,196.22,130.4,26973,29.77,91.58,60.86,5843,6.45,19.84,13.18,90611,307.64,204.45
206,2004,12,Uttar Pradesh,Farrukhabad,58112,64.04,196.94,130.54,25550,28.16,86.59,57.4,7081,7.8,24,15.91,90743,307.53,203.84
206,2005,12,Uttar Pradesh,Farrukhabad,59641,62.05,203.82,134.71,28719,29.88,98.15,64.87,7765,8.08,26.54,17.54,96125,328.51,217.11
206,2006,12,Uttar Pradesh,Farrukhabad,66594,65.13,228.92,152.05,29510,28.86,101.44,67.38,6144,6.01,21.12,14.03,102248,351.48,233.46
206,2007,12,Uttar Pradesh,Farrukhabad,74257,71.82,254.14,168.07,21230,20.53,72.66,48.05,7900,7.64,27.04,17.88,103387,353.83,234.01
206,2008,12,Uttar Pradesh,Farrukhabad,77442,68.31,265.12,175.47,24846,21.91,85.06,56.3,11088,9.78,37.96,25.12,113376,388.14,256.89
206,2009,12,Uttar Pradesh,Farrukhabad,78037,65.68,270.59,190.85,28260,23.78,97.99,69.11,12523,10.54,43.42,30.63,118819,411.99,290.58
206,2010,12,Uttar Pradesh,Farrukhabad,83066,68.47,282.85,194.9,27730,22.86,94.43,65.06,10515,8.67,35.81,24.67,121311,413.09,284.63
206,2011,12,Uttar Pradesh,Farrukhabad,79903,68.14,271.01,184.58,30531,26.04,103.55,70.53,6823,5.82,23.14,15.76,117257,397.71,270.88
206,2012,12,Uttar Pradesh,Farrukhabad,63695,63.08,211.07,143.19,30447,30.15,100.89,68.45,6839,6.77,22.66,15.37,100981,334.63,227.01
206,2013,12,Uttar Pradesh,Farrukhabad,46753,77.05,154.46,104.06,12256,20.2,40.49,27.28,1669,2.75,5.51,3.71,60678,200.46,135.05
206,2014,12,Uttar Pradesh,Farrukhabad,50028,74.06,175.89,112.16,14527,21.51,51.08,32.57,2993,4.43,10.52,6.71,67549,237.5,151.44
